도형아이디,시도명,시군구명,읍면동명,법정동명,지번,도로명,건물번호,통정보,건물명,동정보,호정보,등본주소,계약주소,준공일,입주형태,지번주소,기준년도,년도값,공간아이디,면적,등급,공간정보,longitude,latitude
5613,경기도,부천시원미구,소사동,소사동,05월 26일,부일로571번길,65,6통,\N,\N,\N,경기도 부천시원미구 소사동 5-26,경기도 부천시 소사동 5-26번지,1988-06-24,단독주택,경기도 부천시 소사동 5-26번지,2010-09-21,2010,1417,133.1542,2,POINT (126.79125200342 37.4863443744771),126.79125200342,37.4863443744771
17813,충청북도,청주시상당구,영운동,영운동,210-6,영운뚝방길,133,10통,은하연립,다,B1,충청북도 청주시상당구 영운동 210-6,충청북도 청주시 상당구 영운동 210-6번지,1983-12-30,연립주택,충청북도 청주시 상당구 영운동 210-6번지,2017-07-16,2017,6953,10249.14957,4,POINT (127.50155845075 36.6163959059009),127.50155845075,36.6163959059009
11429,서울특별시,서초구,서초2동,서초동,1359-18,서운로6길,08월 21일,3통,\N,\N,B102,서울특별시 서초구 서초2동 1359-18,서울특별시 서초구 서초동 1359-18번지,1997-05-30,다가구주택,서울특별시 서초구 서초동 1359-18번지,2013-01-01,2013,28,93.199,3,POINT (127.030845017652 37.4860471941),127.030845017652,37.4860471941
23310,경기도,광명시,광명7동,광명동,41-315,새터로,Feb-98,6통,삼호빌라,\N,101,경기도 광명시 광명7동 41-315,경기도 광명시 광명동 41-315번지,1991-12-06,다세대주택,경기도 광명시 광명동 41-315번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.85732671379 37.4759278900344),126.85732671379,37.4759278900344
5614,경기도,부천시원미구,소사동,소사동,05월 28일,부흥로,471-16,6통,\N,\N,\N,경기도 부천시원미구 소사동 5-28,경기도 부천시 소사동 5-28번지,1988-07-11,단독주택,경기도 부천시 소사동 5-28번지,2010-09-21,2010,3128,145.33245,2,POINT (126.791241106946 37.4862002057425),126.791241106946,37.4862002057425
14334,경기도,부천시오정구,원종2동,원종동,217-17,\N,\N,2통,해풍타운,A동,B02,경기도 부천시오정구 원종2동 217-17,경기도 부천시 원종동 217-17번지,2001-12-08,다세대주택,경기도 부천시 원종동 217-17번지,2011-07-27,2011,3252,199.88817,2,POINT (126.802700258234 37.5228727504252),126.802700258234,37.5228727504252
11529,서울특별시,서초구,서초3동,서초동,1470-4,효령로46길,52,7통,꽃마을빌리지,B,\N,서울특별시 서초구 서초3동 1470-4,서울특별시 서초구 서초동 1470-4번지,1986-10-27,연립주택,서울특별시 서초구 서초동 1470-4번지,2013-01-01,2013,32,371.262,3,POINT (127.008796002254 37.4809152062428),127.008796002254,37.4809152062428
23322,경기도,광명시,광명7동,광명동,41-334,새터로102번길,04월 02일,6통,\N,\N,B01,경기도 광명시 광명7동 41-334,경기도 광명시 광명동 41-334번지,1990-01-17,단독주택,경기도 광명시 광명동 41-334번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.857586636607 37.4759192147646),126.857586636607,37.4759192147646
5615,경기도,부천시원미구,소사동,소사동,05월 28일,부흥로,471-16,6통,\N,\N,\N,경기도 부천시원미구 소사동 5-28,경기도 부천시 소사동 5-28번지,1988-07-11,단독주택,경기도 부천시 소사동 5-28번지,2010-09-21,2010,3128,145.33245,2,POINT (126.791241106946 37.4862002057425),126.791241106946,37.4862002057425
14335,경기도,부천시오정구,원종2동,원종동,217-18,원종로24번길,23,2통,신성빌라,18,지층1,경기도 부천시오정구 원종2동 217-18,경기도 부천시 원종동 217-18번지,1989-09-30,다세대주택,경기도 부천시 원종동 217-18번지,2011-07-27,2011,2101,312.018664,2,POINT (126.802767648735 37.5230079924329),126.802767648735,37.5230079924329
19914,경기도,광명시,광명3동,광명동,158-1328,오리로984번안길,03월 14일,13통,청송빌라,158-1328,B01,경기도 광명시 광명3동 158-1328,경기도 광명시 광명동 158-1328번지,2002-03-12,다세대주택,경기도 광명시 광명동 158-1328번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.852739130544 37.4804723483885),126.852739130544,37.4804723483885
23323,경기도,광명시,광명7동,광명동,41-334,새터로102번길,04월 02일,6통,\N,\N,B02,경기도 광명시 광명7동 41-334,경기도 광명시 광명동 41-334번지,1990-01-17,단독주택,경기도 광명시 광명동 41-334번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.857586636607 37.4759192147646),126.857586636607,37.4759192147646
14336,경기도,부천시오정구,원종2동,원종동,217-18,원종로24번길,23,2통,신성빌라,18,지층2,경기도 부천시오정구 원종2동 217-18,경기도 부천시 원종동 217-18번지,1989-09-30,다세대주택,경기도 부천시 원종동 217-18번지,2011-07-27,2011,2101,312.018664,2,POINT (126.802767648735 37.5230079924329),126.802767648735,37.5230079924329
19915,경기도,광명시,광명3동,광명동,158-133,오리로984번안길,08월 03일,12통,LG베스트빌,158-133,B01,경기도 광명시 광명3동 158-133,경기도 광명시 광명동 158-133번지,2002-06-15,다세대주택,경기도 광명시 광명동 158-133번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.853496770772 37.4803831649387),126.853496770772,37.4803831649387
23324,경기도,광명시,광명7동,광명동,41-339,새터로102번길,6,6통,\N,\N,\N,경기도 광명시 광명7동 41-339,경기도 광명시 광명동 41-339번지,1990-05-18,단독주택,경기도 광명시 광명동 41-339번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.857665929411 37.4758382036704),126.857665929411,37.4758382036704
5617,경기도,부천시원미구,소사동,소사동,06월 14일,부흥로,464-5,5통,\N,\N,\N,경기도 부천시원미구 소사동 6-14,경기도 부천시 소사동 6-14번지,1991-05-22,다가구주택,경기도 부천시 소사동 6-14번지,2011-07-27,2011,810,135.3664,2,POINT (126.790382548603 37.4859013489848),126.790382548603,37.4859013489848
19916,경기도,광명시,광명3동,광명동,158-133,오리로984번안길,08월 03일,12통,LG베스트빌,158-133,B02,경기도 광명시 광명3동 158-133,경기도 광명시 광명동 158-133번지,2002-06-15,다세대주택,경기도 광명시 광명동 158-133번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.853496770772 37.4803831649387),126.853496770772,37.4803831649387
23733,경기도,광명시,광명7동,광명동,747-14,덕단이로9번길,01월 01일,33통,뉴한신빌라,\N,B01,경기도 광명시 광명7동 747-14,경기도 광명시 광명동 747-14번지,1995-04-19,다세대주택,경기도 광명시 광명동 747-14번지,2012-07-06,2012,2804,358.3555945,3,POINT (126.849170199991 37.4673401273169),126.849170199991,37.4673401273169
14337,경기도,부천시오정구,원종2동,원종동,217-18,원종로24번길,23,2통,신성빌라,18,지층3,경기도 부천시오정구 원종2동 217-18,경기도 부천시 원종동 217-18번지,1989-09-30,다세대주택,경기도 부천시 원종동 217-18번지,2011-07-27,2011,2101,312.018664,2,POINT (126.802767648735 37.5230079924329),126.802767648735,37.5230079924329
19917,경기도,광명시,광명3동,광명동,158-138,오리로994번길,10,12통,\N,\N,\N,경기도 광명시 광명3동 158-138,경기도 광명시 광명동 158-138번지,1993-03-27,다가구주택,경기도 광명시 광명동 158-138번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.853451005581 37.4806714185889),126.853451005581,37.4806714185889
23734,경기도,광명시,광명7동,광명동,747-14,덕단이로9번길,01월 01일,33통,뉴한신빌라,\N,B02,경기도 광명시 광명7동 747-14,경기도 광명시 광명동 747-14번지,1995-04-19,다세대주택,경기도 광명시 광명동 747-14번지,2012-07-06,2012,2804,358.3555945,3,POINT (126.849170199991 37.4673401273169),126.849170199991,37.4673401273169
5618,경기도,부천시원미구,소사동,소사동,06월 17일,부흥로,468-8,5통,\N,\N,\N,경기도 부천시원미구 소사동 6-17,경기도 부천시 소사동 6-17번지,1991-04-25,단독주택,경기도 부천시 소사동 6-17번지,2011-07-27,2011,3712,150.2476,2,POINT (126.790473408434 37.4857933900719),126.790473408434,37.4857933900719
19918,경기도,광명시,광명3동,광명동,158-138,오리로994번길,10,12통,\N,\N,\N,경기도 광명시 광명3동 158-138,경기도 광명시 광명동 158-138번지,1993-03-27,다가구주택,경기도 광명시 광명동 158-138번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.853451005581 37.4806714185889),126.853451005581,37.4806714185889
23877,경기도,광명시,철산1동,철산동,56-79,사성로69번길,05월 02일,8통,동영빌라,\N,B01,경기도 광명시 철산1동 56-79,경기도 광명시 철산동 56-79번지,1991-03-21,다세대주택,경기도 광명시 철산동 56-79번지,2012-07-06,2012,3399,167.4145109,3,POINT (126.864496509947 37.4871538986858),126.864496509947,37.4871538986858
14338,경기도,부천시오정구,원종2동,원종동,217-19,원종로30번길,18,2통,신탁주택,가,B01,경기도 부천시오정구 원종2동 217-19,경기도 부천시 원종동 217-19번지,1989-02-15,다세대주택,경기도 부천시 원종동 217-19번지,2010-09-21,2010,399,329.7759375,2,POINT (126.803038468027 37.5232877384514),126.803038468027,37.5232877384514
19919,경기도,광명시,광명3동,광명동,158-1391,광이로13번길,09월 03일,9통,\N,\N,\N,경기도 광명시 광명3동 158-1391,경기도 광명시 광명동 158-1391번지,1988-12-21,단독주택,경기도 광명시 광명동 158-1391번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856968722705 37.4798198172263),126.856968722705,37.4798198172263
23878,경기도,광명시,철산1동,철산동,56-79,사성로69번길,05월 02일,8통,동영빌라,\N,B02,경기도 광명시 철산1동 56-79,경기도 광명시 철산동 56-79번지,1991-03-21,다세대주택,경기도 광명시 철산동 56-79번지,2012-07-06,2012,3399,167.4145109,3,POINT (126.864496509947 37.4871538986858),126.864496509947,37.4871538986858
20290,경기도,광명시,광명3동,광명동,32-114,광삼로13번길,4,16통,\N,\N,\N,경기도 광명시 광명3동 32-114,경기도 광명시 광명동 32-114번지,1995-08-04,다가구주택,경기도 광명시 광명동 32-114번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.860532540297 37.4784995417476),126.860532540297,37.4784995417476
26768,경기도,광명시,소하2동,소하동,952-8,영당안로,3,17통,대원테크노타운,102,B02,경기도 광명시 소하2동 952-8,경기도 광명시 소하동 952-8번지,2001-12-21,다세대주택,경기도 광명시 소하동 952-8번지,2013-08-06,2013,4542,1102.670749,3,POINT (126.876966770215 37.4327914311703),126.876966770215,37.4327914311703
19920,경기도,광명시,광명3동,광명동,158-1391,광이로13번길,09월 03일,9통,\N,\N,\N,경기도 광명시 광명3동 158-1391,경기도 광명시 광명동 158-1391번지,1988-12-21,단독주택,경기도 광명시 광명동 158-1391번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856968722705 37.4798198172263),126.856968722705,37.4798198172263
14339,경기도,부천시오정구,원종2동,원종동,217-19,원종로30번길,18,2통,신탁주택,가,B02,경기도 부천시오정구 원종2동 217-19,경기도 부천시 원종동 217-19번지,1989-02-15,다세대주택,경기도 부천시 원종동 217-19번지,2010-09-21,2010,399,329.7759375,2,POINT (126.803038468027 37.5232877384514),126.803038468027,37.5232877384514
19921,경기도,광명시,광명3동,광명동,158-1391,광이로13번길,09월 03일,9통,\N,\N,\N,경기도 광명시 광명3동 158-1391,경기도 광명시 광명동 158-1391번지,1988-12-21,단독주택,경기도 광명시 광명동 158-1391번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856968722705 37.4798198172263),126.856968722705,37.4798198172263
24096,경기도,광명시,철산2동,철산동,168-1,연서일로9번길,11월 06일,7통,\N,\N,\N,경기도 광명시 철산2동 168-1,경기도 광명시 철산동 168-1번지,1987-05-14,단독주택,경기도 광명시 철산동 168-1번지,2013-08-06,2013,509,185.945346,3,POINT (126.864235329844 37.4815223074898),126.864235329844,37.4815223074898
5619,경기도,부천시원미구,소사동,소사동,06월 07일,부일로537번길,24,5통,\N,\N,\N,경기도 부천시원미구 소사동 6-7,경기도 부천시 소사동 6-7번지,1988-11-15,단독주택,경기도 부천시 소사동 6-7번지,2011-07-27,2011,3705,150.52295,2,POINT (126.790054480913 37.4859547836175),126.790054480913,37.4859547836175
26769,경기도,광명시,소하2동,소하동,952-8,영당안로,3,17통,대원테크노타운,102,B03,경기도 광명시 소하2동 952-8,경기도 광명시 소하동 952-8번지,2001-12-21,다세대주택,경기도 광명시 소하동 952-8번지,2013-08-06,2013,4542,1102.670749,3,POINT (126.876966770215 37.4327914311703),126.876966770215,37.4327914311703
19922,경기도,광명시,광명3동,광명동,158-1392,광이로13번길,09월 05일,9통,\N,\N,101,경기도 광명시 광명3동 158-1392,경기도 광명시 광명동 158-1392번지,1994-11-26,다가구주택,경기도 광명시 광명동 158-1392번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856923628066 37.4797386804036),126.856923628066,37.4797386804036
24097,경기도,광명시,철산2동,철산동,168-1,연서일로9번길,11월 06일,7통,\N,\N,\N,경기도 광명시 철산2동 168-1,경기도 광명시 철산동 168-1번지,1987-05-14,단독주택,경기도 광명시 철산동 168-1번지,2013-08-06,2013,509,185.945346,3,POINT (126.864235329844 37.4815223074898),126.864235329844,37.4815223074898
14340,경기도,부천시오정구,원종2동,원종동,217-19,원종로30번길,18,2통,신탁주택,가,B03,경기도 부천시오정구 원종2동 217-19,경기도 부천시 원종동 217-19번지,1989-02-15,다세대주택,경기도 부천시 원종동 217-19번지,2010-09-21,2010,399,329.7759375,2,POINT (126.803038468027 37.5232877384514),126.803038468027,37.5232877384514
19923,경기도,광명시,광명3동,광명동,158-1392,광이로13번길,09월 05일,9통,\N,\N,102,경기도 광명시 광명3동 158-1392,경기도 광명시 광명동 158-1392번지,1994-11-26,다가구주택,경기도 광명시 광명동 158-1392번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856923628066 37.4797386804036),126.856923628066,37.4797386804036
24098,경기도,광명시,철산2동,철산동,168-1,연서일로9번길,11월 06일,7통,\N,\N,\N,경기도 광명시 철산2동 168-1,경기도 광명시 철산동 168-1번지,1987-05-14,단독주택,경기도 광명시 철산동 168-1번지,2013-08-06,2013,509,185.945346,3,POINT (126.864235329844 37.4815223074898),126.864235329844,37.4815223074898
5621,경기도,부천시원미구,소사동,소사동,07월 24일,부일로537번가길,08월 04일,5통,성가아트빌,\N,B01,경기도 부천시원미구 소사동 7-24,경기도 부천시 소사동 7-24번지,2001-06-01,다세대주택,경기도 부천시 소사동 7-24번지,2011-07-27,2011,1951,230.6561,2,POINT (126.790293448973 37.485450654051),126.790293448973,37.485450654051
14344,경기도,부천시오정구,원종2동,원종동,217-21,원종로24번길,11,2통,라이프골든빌,A,B01,경기도 부천시오정구 원종2동 217-21,경기도 부천시 원종동 217-21번지,2001-09-28,다세대주택,경기도 부천시 원종동 217-21번지,2011-07-27,2011,2696,303.872551,2,POINT (126.802822801658 37.5235667300986),126.802822801658,37.5235667300986
